,Area,Location,No. of Bedrooms,New/Resale,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Clubhouse,Gas Connection,Price_in_Lakhs
3424,1291,Seawoods,2,0,1,1,0,1,1,0,190.0
3425,2110,Seawoods,3,1,1,0,0,0,1,0,300.0
3426,1100,Seawoods,2,0,1,0,0,0,1,0,168.0
3427,1231,Seawoods,1,0,1,1,1,1,1,0,192.0
3428,1650,Seawoods,2,0,1,1,0,1,1,0,275.0
3429,1351,Seawoods,3,1,1,0,0,0,1,0,180.0
3430,1440,Seawoods,3,1,1,1,0,0,1,0,200.0
3431,1055,Seawoods,2,1,1,1,0,0,1,0,142.0
3432,1084,Seawoods,2,1,1,0,0,0,1,0,146.0
3433,1084,Seawoods,2,1,1,0,0,0,1,0,146.0
3434,1030,Seawoods,2,1,1,1,0,0,1,0,144.0
3435,1056,Seawoods,2,0,1,1,0,0,1,0,135.0
3436,1056,Seawoods,2,0,1,1,0,0,1,0,135.0
3437,1055,Seawoods,2,0,1,1,0,0,1,0,140.0
3438,2040,Seawoods,3,1,1,0,0,0,1,0,335.0
3439,4250,Seawoods,3,0,1,1,0,1,1,1,700.0
3440,1850,Seawoods,3,0,1,0,0,0,0,0,230.0
3441,1281,Seawoods,2,0,1,1,0,1,1,0,225.0
3442,1160,Others,2,0,0,1,1,1,0,0,110.0
3443,860,Others,1,0,0,1,1,1,0,0,72.0
3444,1125,Others,2,0,0,1,1,1,0,0,99.0
3445,1070,Others,2,0,0,1,1,1,0,0,106.0
3446,1302,Others,3,0,1,1,0,1,0,0,120.0
3447,1300,Others,3,0,0,1,1,1,0,0,150.0
3448,1150,Others,2,0,1,1,1,1,1,0,126.0
3449,560,Others,1,0,0,1,1,1,0,0,60.0
3450,1210,Others,2,0,1,1,1,1,1,0,130.0
3451,560,Others,1,0,0,1,1,1,0,0,60.0
3452,1150,Sector 17 Ulwe,2,0,1,1,1,1,0,0,92.0
3453,690,Sector 17 Ulwe,1,0,1,1,1,1,0,0,53.0
3454,1230,Sector 17 Ulwe,2,0,1,1,1,1,0,0,110.0
3455,599,Sector 17 Ulwe,1,0,1,1,1,0,0,0,45.0
3456,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,75.0
3457,650,Sector 17 Ulwe,1,0,1,1,1,1,1,0,55.0
3458,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,74.0
3459,350,Sector 17 Ulwe,1,0,1,1,1,1,1,0,27.0
3460,667,Sector 17 Ulwe,1,0,1,1,0,1,0,0,52.0
3461,1150,Sector 17 Ulwe,2,1,1,1,1,1,1,1,82.0
3462,665,Sector 17 Ulwe,1,1,1,1,1,1,1,1,49.0
3463,1000,Sector 17 Ulwe,2,1,1,1,1,1,1,0,70.0
3464,665,Sector 17 Ulwe,1,0,0,0,0,0,0,0,44.0
3465,1245,Sector 17 Ulwe,2,0,1,1,1,1,0,0,111.0
3466,850,Sector 17 Ulwe,2,0,0,1,1,1,0,0,69.0
3467,600,Sector 17 Ulwe,2,0,0,1,1,1,1,0,40.0
3468,680,Sector 17 Ulwe,1,1,1,0,1,1,0,0,46.0
3469,1040,Sector 17 Ulwe,2,0,1,1,1,1,0,0,85.0
3470,1250,Sector 17 Ulwe,2,0,1,1,1,1,1,1,110.0
3471,1095,Others,2,0,0,1,1,1,0,0,115.0
3472,1320,Others,2,0,0,1,1,1,0,0,140.0
3473,1420,Others,3,0,1,1,1,1,0,0,105.0
3474,1455,Others,3,0,1,1,1,1,0,0,130.0
3475,1250,Others,2,0,1,1,0,0,0,0,145.0
3476,1290,Others,2,0,1,1,0,1,0,0,130.0
3477,1200,Others,2,0,1,1,0,1,0,0,140.0
3478,1200,Others,2,0,1,1,0,0,0,0,140.0
3479,1260,Others,2,0,1,1,1,1,0,0,95.0
3480,1100,Others,2,0,1,1,1,1,0,0,76.0
3481,850,Others,1,0,0,1,1,1,0,0,60.0
3482,635,Others,1,0,0,1,1,1,0,0,56.0
3483,1098,Others,2,0,0,1,1,1,0,0,100.0
3484,966,Others,2,0,1,1,0,1,0,0,85.0
3485,475,Others,1,0,0,0,0,0,0,0,35.0
3486,600,Sector 20 Kharghar,1,0,1,1,1,1,0,0,50.0
3487,1550,Sector 20 Kharghar,3,0,1,1,1,1,1,0,130.0
3488,1440,Sector 20 Kharghar,3,0,0,0,0,0,0,0,110.0
3489,650,Sector 20 Kharghar,1,0,1,1,1,1,0,0,50.0
3490,650,Sector 20 Kharghar,1,0,0,1,1,1,0,0,65.0
3491,610,Sector 20 Kharghar,1,0,0,1,1,1,0,0,56.0
3492,640,Sector 20 Kharghar,1,0,0,1,1,1,0,0,55.0
3493,1300,Sector 20 Kharghar,2,0,0,1,1,1,0,0,130.0
3494,560,Sector 20 Kharghar,1,0,0,1,1,1,0,0,53.0
3495,1117,Sector 20 Kharghar,2,0,0,1,1,1,0,0,111.0
3496,1100,Sector 20 Kharghar,2,0,0,1,1,1,0,0,110.0
3497,1000,Sector 20 Kharghar,2,0,0,1,1,1,0,0,80.0
3498,650,Sector 20 Kharghar,1,0,1,1,1,1,0,0,60.0
3499,1980,Sector 20 Kharghar,3,0,1,1,1,1,0,0,148.0
3500,1985,Sector 20 Kharghar,3,0,1,1,1,1,0,0,148.0
3501,1255,Others,2,0,1,1,1,1,0,0,110.0
3502,619,Others,1,0,1,1,1,1,0,0,55.0
3503,1250,Others,2,0,1,1,1,1,0,0,95.0
3504,620,Others,1,0,0,1,1,1,0,0,49.0
3505,350,Others,1,0,0,0,1,1,0,0,27.0
3506,650,Others,1,0,0,1,1,1,0,0,50.0
3507,600,Others,1,0,0,1,1,1,0,0,50.0
3508,600,Others,1,0,0,1,1,1,0,0,48.0
3509,410,Others,1,0,1,1,1,1,0,0,32.0
3510,690,Others,1,1,1,1,1,1,1,0,35.88
3511,1040,Others,2,1,0,0,0,0,0,0,60.0
3512,603,Others,1,0,0,1,1,1,0,0,45.0
3513,1075,Others,2,0,0,1,1,1,0,0,105.0
3514,735,Others,1,0,0,1,1,1,0,0,70.0
3515,1227,Others,2,0,1,1,0,1,0,0,115.0
3516,600,Others,1,0,0,1,1,1,0,0,46.0
3517,1000,Others,2,0,1,1,0,1,0,0,85.0
3518,1000,Others,2,0,1,1,0,0,0,0,85.0
3519,1500,Others,3,0,1,1,1,1,0,0,110.0
3520,1260,Others,2,0,1,1,1,1,0,0,92.0
3521,1240,Others,2,0,1,1,1,1,0,0,90.0
3522,1060,Others,2,0,1,1,1,1,0,0,70.0
3523,1220,Others,2,0,1,1,1,1,0,0,90.0
3524,1150,Others,2,0,1,1,1,1,1,0,126.0
3525,650,Others,1,0,0,1,1,1,0,0,50.0
3526,1515,Others,3,0,1,1,1,1,0,0,121.0
3527,1175,Others,2,0,1,1,1,1,0,0,92.0
3528,1150,Others,2,0,1,1,1,1,0,0,89.0
3529,1600,Others,3,0,1,1,1,1,0,0,120.0
3530,1470,Others,3,0,1,1,1,1,0,0,110.0
3531,1129,Others,2,0,1,1,1,1,0,0,90.0
3532,1180,Others,2,0,1,1,1,1,0,0,91.0
3533,3000,Others,4,0,1,1,1,1,1,0,275.0
3534,1055,Others,2,0,0,1,1,1,1,1,78.0
3535,3000,Others,5,0,1,1,1,1,0,0,255.0
3536,1585,Others,3,0,1,1,1,1,0,0,116.0
3537,1220,Others,2,0,1,1,1,1,0,0,90.0
3538,1310,Others,2,1,1,1,1,1,1,0,111.0
3539,1532,Others,3,0,1,1,1,1,0,0,112.0
3540,1690,Others,3,0,1,1,1,1,0,0,138.99999
3541,675,Others,1,0,0,0,0,0,0,0,47.0
3542,1150,Others,2,0,1,1,1,1,0,0,85.0
3543,1165,Others,2,0,1,1,1,1,0,0,85.0
3544,1470,Others,3,0,1,1,1,1,0,0,110.0
3545,1180,Others,2,0,1,1,1,1,0,0,92.0
3546,995,Others,2,0,1,1,1,1,0,0,70.0
3547,620,Others,1,0,1,0,0,0,0,0,45.0
3548,690,Others,1,0,1,1,1,1,0,0,50.0
3549,610,Others,1,0,0,1,1,1,0,0,46.0
3550,450,Others,1,0,0,1,1,1,0,0,55.0
3551,3000,Others,5,0,1,1,1,1,0,0,250.0
3552,1125,Others,2,0,1,1,1,1,0,0,78.0
3553,610,Others,1,0,1,1,1,1,0,0,60.0
3554,1735,Others,3,0,1,1,1,1,0,0,150.0
3555,980,Others,2,0,1,1,1,1,0,0,88.0
3556,1654,Others,3,0,1,1,1,1,0,0,165.0
3557,1165,Others,2,0,1,1,1,1,0,0,105.0
3558,1125,Others,2,0,0,0,0,0,0,0,260.0
3559,1125,Others,2,0,1,0,0,0,0,1,260.0
3560,3000,Others,4,0,1,1,0,0,0,0,1200.0
3561,700,Others,2,1,1,0,0,0,1,0,65.0
3562,621,Others,2,1,0,0,0,0,0,0,60.0
3563,424,Others,1,1,0,0,0,0,0,0,40.0
3564,685,Others,1,1,0,0,0,0,0,0,23.5
3565,625,Others,1,1,1,0,0,0,0,0,23.5
3566,700,Others,1,1,0,0,0,0,0,0,24.65
3567,700,Others,1,1,0,0,0,0,0,0,24.85
3568,1080,Others,2,0,1,0,0,0,0,1,170.0
3569,980,Others,2,0,1,0,0,0,0,1,165.0
3570,880,Others,2,0,0,0,0,0,0,0,150.0
3571,980,Others,2,0,1,0,0,0,0,0,165.0
3572,1950,Others,3,0,1,0,0,0,0,0,445.0
3573,961,Others,2,0,1,0,0,0,1,1,225.0
3574,826,Others,2,1,1,1,0,1,1,1,159.0
3575,538,Others,1,1,1,1,0,1,1,1,119.0
3576,1050,Others,3,0,0,0,0,0,0,0,260.0
3577,800,Others,2,0,1,1,1,0,0,0,43.5
3578,840,Others,2,0,1,1,1,0,0,0,47.0
3579,980,Taloja,2,0,0,1,1,1,0,0,49.0
3580,750,Taloja,1,0,1,1,1,1,0,0,40.0
3581,450,Taloja,1,1,1,0,0,1,0,0,25.0
3582,410,Taloja,1,1,1,0,0,1,0,0,23.0
3583,1100,Taloja,2,0,1,1,1,1,0,0,53.0
3584,738,Taloja,1,0,1,1,0,1,1,0,38.0
3585,1005,Taloja,2,0,0,1,1,1,0,0,47.0
3586,980,Taloja,2,0,0,1,1,1,0,0,45.0
3587,680,Taloja,1,0,0,1,1,1,0,0,32.0
3588,710,Taloja,1,0,0,1,1,1,0,0,35.0
3589,690,Taloja,1,0,0,1,1,1,0,0,33.0
3590,715,Taloja,1,0,0,1,1,1,0,0,40.0
3591,700,Taloja,1,0,0,1,1,1,0,0,35.0
3592,670,Taloja,1,0,0,1,1,1,0,0,33.5
3593,560,Taloja,1,0,0,1,1,1,0,0,26.5
3594,445,Taloja,1,0,0,1,1,1,0,0,23.0
3595,560,Taloja,1,0,0,1,1,1,0,0,26.0
3596,1060,Taloja,2,0,0,1,1,1,0,0,57.0
3597,1064,Taloja,2,0,0,1,1,1,0,0,58.0
3598,1070,Taloja,2,0,0,1,1,1,0,0,60.0
3599,995,Taloja,2,0,0,1,1,1,0,0,52.0
3600,985,Taloja,2,0,0,1,1,1,0,0,49.0
3601,680,Taloja,1,0,0,1,1,1,0,0,37.0
3602,650,Taloja,1,1,1,1,1,0,1,0,37.0
3603,510,Taloja,1,1,1,1,1,1,0,0,28.0
3604,520,Taloja,1,1,1,1,1,1,0,0,26.0
3605,490,Taloja,1,1,1,1,1,1,0,0,24.0
3606,470,Taloja,1,1,1,1,1,1,0,0,22.0
3607,950,Taloja,2,0,0,1,1,1,0,0,43.0
3608,690,Taloja,1,0,0,1,1,1,0,0,32.5
3609,671,Taloja,1,0,0,1,1,1,0,0,37.5
3610,510,Taloja,1,1,1,0,0,0,1,1,24.6
3611,560,Taloja,1,1,1,0,0,0,1,1,26.4
3612,650,Taloja,1,0,1,1,0,1,1,0,38.0
3613,1050,Taloja,2,0,1,1,0,1,1,0,55.0
3614,1150,Taloja,2,1,1,0,0,0,0,0,64.0
3615,1500,Taloja,3,0,1,0,0,0,1,0,72.0
3616,650,Taloja,1,1,1,0,0,0,0,0,37.0
3617,650,Taloja,1,1,1,0,0,0,0,0,33.5
3618,1520,Taloja,3,1,1,0,0,0,1,0,70.0
3619,1055,Taloja,2,1,1,0,0,0,1,0,49.0
3620,500,Taloja,1,1,1,0,0,0,1,0,29.0
3621,724,Taloja,1,1,1,0,0,0,1,0,39.0
3622,1503,Others,2,0,1,1,0,1,1,1,700.0
3623,1174,Others,2,0,1,1,1,1,1,1,460.0
3624,3168,Others,5,0,1,1,1,1,1,1,1400.0
3625,1063,Others,2,0,1,1,1,1,0,0,162.99999
3626,1250,Others,2,0,1,1,1,1,0,0,200.0
3627,1357,Others,3,0,1,1,1,1,0,0,250.0
3628,1830,Others,3,0,1,1,1,1,0,0,265.0
3629,650,Others,1,0,1,1,1,1,0,0,100.0
3630,1360,Others,3,0,1,1,1,1,0,0,230.0
3631,780,Others,1,0,1,1,1,1,0,0,105.0
3632,1100,Others,2,0,1,1,1,1,0,0,172.0
3633,1225,Others,2,0,1,1,1,1,0,1,189.0
3634,516,Thane,1,1,0,0,0,0,0,0,57.0
3635,495,Thane,1,1,1,1,0,1,0,0,21.0
3636,550,Thane,2,0,1,1,1,1,1,0,66.0
3637,565,Thane,2,0,1,1,1,1,1,0,69.0
3638,547,Thane,2,0,1,1,1,1,1,0,68.0
3639,556,Thane,2,0,1,1,1,1,1,0,67.0
3640,600,Thane,2,0,1,1,1,1,1,0,45.0
3641,600,Thane,2,0,1,1,1,1,1,0,53.0
3642,600,Thane,1,0,1,1,1,1,1,0,30.0
3643,800,Thane,2,0,1,1,1,1,1,0,45.0
3644,275,Thane,1,0,1,1,1,1,1,0,30.0
3645,275,Thane,1,0,1,1,1,1,1,0,20.0
3646,1065,Thane,2,0,1,1,1,1,1,0,45.0
3647,530,Thane,1,0,1,1,1,1,1,0,30.0
3648,900,Thane,2,1,1,1,1,1,1,1,35.0
3649,1375,Thane,3,0,0,1,1,1,0,0,80.0
3650,675,Others,1,0,0,0,0,1,0,0,65.0
3651,5245,Thane West,5,1,1,1,0,0,1,1,900.0
3652,1179,Thane West,2,1,1,1,1,1,1,0,116.0
3653,1157,Thane West,2,0,1,1,1,1,1,0,130.0
3654,509,Thane West,1,0,1,1,1,1,1,0,64.0
3655,1005,Thane West,2,0,1,1,1,1,1,0,90.0
3656,473,Thane West,1,1,1,1,1,1,1,0,69.9
3657,640,Thane West,1,0,1,1,0,1,1,0,80.0
3658,657,Thane West,1,0,1,1,0,1,1,0,72.0
3659,550,Thane West,1,0,1,1,0,1,1,0,75.0
3660,1309,Thane West,3,1,0,1,0,1,0,0,180.0
3661,560,Thane West,1,0,1,0,1,1,0,0,75.0
3662,1733,Thane West,3,0,0,1,1,1,0,0,284.0
3663,1733,Thane West,4,0,0,1,1,1,0,0,284.0
3664,1250,Thane West,3,0,0,1,1,1,0,0,165.0
3665,1650,Thane West,3,0,1,1,0,1,1,1,245.0
3666,575,Thane West,1,1,0,1,0,1,0,1,60.0
3667,846,Thane West,2,1,1,0,0,1,1,1,81.0
3668,880,Thane West,2,0,1,1,0,0,1,0,125.0
3669,740,Thane West,1,0,1,1,0,1,1,0,68.0
3670,1150,Thane West,2,0,1,0,0,0,1,1,117.0
3671,650,Thane West,1,0,1,0,0,0,1,1,53.0
3672,550,Thane West,1,1,0,1,0,1,0,0,49.0
3673,936,Thane West,2,0,1,1,0,1,1,1,120.0
3674,1810,Thane West,3,1,1,1,0,1,1,1,194.0
3675,2090,Thane West,3,1,1,1,0,1,1,1,241.0
3676,1555,Thane West,3,1,1,0,1,0,1,1,162.0
3677,724,Thane West,2,1,1,1,0,1,1,0,89.0
3678,700,Thane West,1,1,1,1,1,1,1,0,71.0
3679,2394,Thane West,4,1,1,1,1,1,1,1,250.0
3680,550,Thane West,1,0,1,1,1,1,1,1,57.0
3681,384,Thane West,1,0,1,1,1,1,1,1,26.0
3682,545,Thane West,1,0,1,1,1,1,0,0,78.0
3683,995,Thane West,2,1,1,1,0,0,0,0,135.0
3684,1140,Thane West,3,1,1,1,1,1,1,0,135.0
3685,771,Thane West,2,1,1,1,1,1,1,0,99.0
3686,1505,Thane West,3,1,1,1,0,1,1,0,148.0
3687,1570,Thane West,3,1,1,1,0,1,1,0,154.0
3688,1311,Thane West,3,1,1,1,0,1,1,0,129.0
3689,1290,Thane West,3,1,1,1,0,1,1,0,127.0
3690,1170,Thane West,2,1,1,1,0,1,1,0,115.0
3691,1102,Thane West,2,1,1,1,0,1,1,0,108.0
3692,963,Thane West,2,1,1,1,0,1,1,0,94.85
3693,831,Thane West,2,1,1,1,0,1,1,0,81.84999
3694,1209,Thane West,2,1,1,1,0,1,1,0,119.0
3695,952,Thane West,2,1,1,1,0,1,1,0,93.77
3696,1011,Thane West,2,1,1,1,0,1,1,0,99.58
3697,1015,Thane West,2,1,1,1,0,1,1,0,99.97
3698,1135,Thane West,2,1,1,1,0,1,1,0,111.0
3699,1065,Thane West,2,1,1,1,0,1,1,0,104.0
3700,1465,Thane West,3,0,1,1,0,1,0,1,165.0
3701,950,Thane West,2,0,1,1,1,1,1,0,120.0
3702,1100,Thane West,2,0,1,1,1,1,0,0,94.96
3703,920,Thane West,2,1,1,0,0,1,1,1,91.0
3704,900,Thane West,2,1,1,0,0,0,0,0,160.0
3705,625,Thane West,1,0,1,1,0,1,1,0,41.99
3706,700,Thane West,1,0,1,1,0,1,0,0,55.0
3707,950,Thane West,2,0,1,1,0,1,1,0,96.0
3708,900,Thane West,2,0,1,1,0,1,1,0,96.0
3709,1050,Thane West,2,1,1,1,0,1,1,1,140.0
3710,1050,Thane West,2,1,1,1,0,1,1,0,140.0
3711,850,Thane West,2,1,1,0,0,0,0,0,126.0
3712,945,Thane West,2,0,1,1,0,0,1,0,64.98999
3713,981,Thane West,2,1,1,0,0,0,0,0,166.0
3714,915,Thane West,2,1,1,0,0,0,0,0,155.0
3715,883,Thane West,2,1,1,0,0,0,0,0,149.0
3716,879,Thane West,2,1,1,0,0,0,0,0,148.0
3717,928,Thane West,2,1,1,0,0,0,0,0,157.0
3718,919,Thane West,2,1,1,0,0,0,0,0,155.0
3719,800,Thane West,2,1,1,0,0,0,0,0,135.0
3720,766,Thane West,2,1,1,0,0,0,0,0,129.0
3721,1250,Thane West,3,1,1,0,0,0,1,1,178.0
3722,670,Thane West,1,0,0,0,0,0,0,0,67.0
3723,1206,Thane West,2,0,1,0,0,0,1,1,84.0
3724,1800,Thane West,3,1,1,0,0,0,1,1,128.0
3725,735,Thane West,1,0,1,0,0,0,0,1,73.0
3726,540,Thane West,1,0,1,0,0,0,0,1,70.0
3727,570,Thane West,1,0,1,0,0,0,0,1,73.0
3728,1300,Thane West,3,0,1,0,0,0,1,1,155.0
3729,1022,Thane West,2,0,1,0,0,0,0,1,97.09
3730,826,Thane West,2,0,0,0,0,0,0,0,99.0
3731,847,Thane West,1,0,1,1,0,0,0,1,90.0
3732,1020,Thane West,2,0,1,0,0,0,0,1,100.0
3733,850,Thane West,2,0,0,0,0,0,0,0,100.0
3734,520,Thane West,1,0,1,1,0,0,0,1,60.0
3735,1300,Thane West,2,0,1,0,0,0,1,1,110.0
3736,783,Thane West,2,0,1,0,0,0,1,1,85.0
3737,783,Thane West,2,0,1,1,0,1,1,1,85.0
3738,1600,Thane West,3,0,1,0,0,0,1,1,275.99999
3739,685,Thane West,1,0,1,1,0,1,1,1,75.0
3740,1050,Thane West,2,1,0,0,0,0,1,0,127.0
3741,1150,Thane West,3,0,1,0,0,0,1,1,130.0
3742,683,Thane West,1,0,1,0,0,0,0,0,65.0
3743,350,Thane West,1,0,0,0,0,0,0,0,60.0
3744,588,Thane West,1,0,1,1,0,1,1,0,40.99
3745,902,Thane West,2,0,1,1,0,0,1,0,65.0
3746,590,Thane West,1,0,1,1,0,1,1,0,40.99
3747,615,Thane West,1,0,1,1,0,1,1,0,43.99
3748,905,Thane West,2,0,1,1,0,1,1,0,59.9
3749,645,Thane West,1,0,1,0,0,0,1,0,52.99
3750,705,Thane West,2,0,1,0,0,0,1,1,87.0
3751,1100,Thane West,2,0,1,0,0,0,1,1,88.0
3752,352,Thane West,1,1,1,0,0,0,1,0,63.51
3753,440,Thane West,1,1,1,0,0,0,1,0,69.0
3754,599,Thane West,2,1,1,0,0,1,1,0,98.0
3755,958,Thane West,3,1,1,0,0,1,1,0,146.0
3756,1174,Thane West,3,1,1,0,0,1,1,0,185.0
3757,705,Thane West,2,1,1,1,0,0,1,0,128.0
3758,931,Thane West,3,1,1,0,0,0,1,0,135.0
3759,1260,Thane West,2,1,1,0,0,0,1,1,108.0
3760,1240,Thane West,2,0,1,0,0,0,1,1,107.0
3761,1230,Thane West,2,1,1,0,0,0,1,1,106.0
3762,749,Thane West,1,1,1,0,0,0,1,1,89.2
3763,746,Thane West,1,1,1,0,0,0,1,1,73.2
3764,1140,Thane West,2,1,0,0,0,0,0,0,131.0
3765,1140,Thane West,2,1,1,0,0,0,1,1,131.0
3766,575,Thane West,1,1,1,1,0,0,1,1,85.0
3767,1400,Thane West,3,1,1,0,0,0,1,1,220.0
3768,1300,Thane West,3,1,1,1,0,0,1,1,195.0
3769,1650,Thane West,3,1,1,0,0,1,1,1,215.0
3770,1350,Thane West,3,1,1,0,0,1,1,0,175.0
3771,1350,Thane West,3,1,1,0,0,1,1,1,175.0
3772,1775,Thane West,3,1,1,0,0,0,1,0,175.0
3773,1275,Thane West,2,1,1,1,0,1,1,0,153.0
3774,1166,Thane West,2,1,1,0,0,0,1,0,110.0
3775,1338,Thane West,3,1,1,0,0,0,1,0,177.0
3776,1220,Thane West,2,0,1,0,0,0,1,1,165.0
3777,886,Thane West,2,1,1,0,0,0,1,0,111.0
3778,1046,Thane West,2,1,1,0,0,0,1,0,120.0
3779,1158,Thane West,2,1,1,0,0,0,1,0,133.0
3780,1662,Thane West,3,1,1,0,0,0,1,0,188.0
3781,928,Thane West,2,1,1,0,0,0,1,0,108.0
3782,1050,Thane West,2,0,1,0,0,0,1,1,95.0
3783,558,Thane West,1,0,1,0,0,0,0,1,55.0
3784,676,Thane West,2,1,1,1,0,1,1,0,90.0
3785,1020,Thane West,3,1,1,1,0,1,1,0,119.0
3786,1214,Thane West,3,1,0,0,0,0,0,0,208.0
3787,1639,Thane West,3,1,1,0,0,0,1,0,208.0
3788,2519,Thane West,4,1,1,0,0,0,1,0,330.0
3789,1250,Thane West,3,0,1,1,0,1,1,1,140.0
3790,1835,Thane West,3,0,1,1,0,1,1,1,225.0
3791,1050,Thane West,2,0,1,0,0,0,1,1,95.0
3792,1335,Thane West,3,1,1,0,0,0,1,1,145.0
3793,500,Thane West,1,1,1,1,0,1,0,1,54.99
3794,1153,Thane West,3,1,1,0,0,0,1,0,181.0
3795,700,Thane West,2,1,1,0,0,0,1,0,109.0
3796,931,Thane West,3,1,1,1,0,1,1,0,135.0
3797,676,Thane West,2,1,1,1,1,1,1,0,112.0
3798,880,Thane West,3,1,1,1,0,1,1,0,148.0
3799,1140,Thane West,3,1,1,0,0,0,1,0,136.0
3800,1860,Thane West,3,1,1,1,0,1,1,0,129.0
3801,632,Thane West,1,1,1,1,0,1,1,0,59.0
3802,976,Thane West,2,1,1,1,0,1,1,0,80.0
3803,400,Thane West,1,1,1,1,0,1,1,0,65.0
3804,876,Thane West,2,1,1,1,0,1,1,0,109.0
3805,1137,Thane West,3,1,1,1,0,1,1,0,140.0
3806,486,Thane West,1,1,1,1,0,1,0,0,57.0
3807,1000,Thane West,2,1,1,0,0,0,1,0,110.0
3808,1300,Thane West,3,1,1,0,0,0,1,0,148.0
3809,784,Thane West,2,1,1,1,0,0,1,0,99.0
3810,1146,Thane West,3,1,1,1,0,0,1,0,135.0
3811,900,Thane West,2,1,1,1,0,1,1,1,138.99999
3812,984,Thane West,2,1,1,0,0,0,1,0,118.0
3813,1020,Thane West,2,1,1,0,0,0,1,0,84.0
3814,1249,Thane West,3,1,1,0,0,0,1,0,165.0
3815,1461,Thane West,3,1,1,0,0,0,1,0,119.0
3816,1044,Thane West,3,1,1,0,0,1,1,0,123.0
3817,1090,Thane West,2,1,1,0,0,0,1,1,96.2
3818,1050,Thane West,2,1,1,0,0,0,1,1,108.0
3819,1096,Thane West,2,1,1,0,0,0,1,1,110.0
3820,960,Thane West,2,1,1,0,0,0,1,1,84.2
3821,1002,Thane West,2,1,1,0,0,0,1,0,84.0
3822,1140,Thane West,2,1,1,0,0,0,1,1,95.2
3823,1160,Thane West,2,1,1,0,0,0,1,1,96.2
3824,1060,Thane West,2,1,1,1,0,1,1,1,112.0
3825,1020,Thane West,3,1,1,0,0,0,1,0,99.0
3826,625,Thane West,1,1,1,1,0,1,0,0,58.5
3827,1160,Thane West,2,1,1,1,0,1,1,1,111.0
3828,1500,Thane West,3,1,1,1,0,1,1,1,140.0
3829,924,Thane West,2,1,1,1,0,1,1,1,90.0
3830,1083,Thane West,2,1,1,1,0,1,1,0,88.0
3831,520,Thane West,1,1,1,1,0,1,1,1,58.5
3832,930,Thane West,2,1,1,0,0,0,1,1,83.59999
3833,1230,Thane West,2,1,1,1,0,1,1,1,92.3
3834,610,Thane West,1,1,1,0,0,0,1,1,64.5
3835,590,Thane West,1,1,1,0,0,0,1,1,57.6
3836,1489,Thane West,3,1,1,0,0,0,1,1,149.0
3837,1490,Thane West,3,1,1,0,0,0,1,1,152.0
3838,2000,Thane West,4,0,1,0,0,0,1,1,300.0
3839,1100,Thane West,2,1,1,1,0,1,1,0,107.0
3840,910,Thane West,1,1,1,1,0,1,1,1,64.48999
3841,500,Thane West,1,0,1,1,0,1,1,1,53.0
3842,1130,Thane West,2,1,1,1,0,1,1,1,112.0
3843,600,Thane West,1,1,1,1,0,1,1,0,65.0
3844,900,Thane West,2,0,1,1,0,1,1,1,86.0
3845,950,Thane West,2,1,1,1,0,1,1,0,89.99
3846,950,Thane West,2,1,1,1,0,1,1,0,90.0
3847,1160,Thane West,2,0,1,1,0,1,1,0,106.0
3848,550,Thane West,1,0,1,1,0,1,1,1,85.0
3849,1050,Thane West,2,1,1,0,0,0,1,0,95.0
3850,675,Thane West,1,1,1,0,0,0,1,0,60.0
3851,500,Thane West,1,1,1,1,0,1,1,1,58.5
3852,500,Thane West,1,1,1,0,0,0,1,1,55.0
3853,480,Thane West,1,1,1,1,0,1,1,1,55.0
3854,550,Thane West,1,0,1,1,0,1,1,1,64.0
3855,811,Thane West,2,1,1,1,0,1,1,0,140.0
3856,1234,Thane West,3,1,1,1,0,1,1,0,220.0
3857,508,Thane West,1,0,1,1,0,1,1,1,65.0
3858,520,Thane West,1,0,1,1,1,1,1,1,42.0
3859,1000,Thane West,2,0,1,1,0,1,1,0,120.0
3860,900,Thane West,2,0,1,0,0,0,1,0,90.0
3861,1065,Thane West,2,0,1,1,1,1,1,1,86.0
3862,1065,Thane West,2,0,1,1,1,1,1,1,82.0
3863,750,Thane West,1,0,1,1,1,1,1,1,66.5
3864,1065,Thane West,2,0,1,1,1,1,1,0,95.0
3865,528,Thane West,1,0,1,1,1,1,1,1,50.0
3866,1730,Thane West,3,0,1,1,1,1,1,1,130.0
3867,1251,Thane West,3,1,1,0,0,0,1,0,205.0
3868,1450,Thane West,3,0,0,0,0,0,0,0,145.0
3869,520,Thane West,1,1,1,1,1,1,1,0,50.0
3870,750,Thane West,2,1,1,1,0,1,1,0,89.9
3871,480,Thane West,1,1,1,1,0,1,1,0,59.9
3872,1190,Thane West,2,1,1,0,0,0,1,1,127.0
3873,620,Thane West,1,0,1,1,0,1,1,0,65.0
3874,720,Thane West,1,0,1,1,0,1,1,0,80.0
3875,610,Thane West,1,0,1,1,0,1,0,0,59.0
3876,710,Thane West,1,0,1,0,0,0,0,0,70.0
3877,700,Thane West,1,0,1,0,0,1,1,0,60.0
3878,675,Thane West,1,0,1,0,0,1,1,0,62.0
3879,1250,Thane West,3,0,1,1,0,1,1,0,145.0
